,DP2e,Dist_CBD2,EPC_A_emision,EPC_B_emision,EPC_C_emision,EPC_D_emision,EPC_E_emision,EPC_F_emision,EPC_G_emision,Estado_contemporaneidad_calidad,Ausencia_singulares_presencia_arm_cocina,FIRE_pr,H_tamaviv,Income_Household_2016,Ln_total_pr,Precio_red,Year_1982_2006,Year_After_2007,bool_aire_acondicionado,bool_ascensor,bool_calefaccion,bool_piscina_comunitaria,desplaz_ponderado,dum_mar_200m,grand_terr_20m2,opin_ruido_si_pr,ratio_bano_hab,superficie
371,13.7641950618,3.7677499076131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1600572888503073,0.773974012605817,19.7732810974,1.70724315758,43088.1320898,12.7656884335,0.0,1.0,0.0,1.0,1.0,1.0,0.0,26.0797495483,0.0,0.0,51.3690490174,0.333333333333,80.0
372,11.703197953,4.14310301298007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8929946194415099,0.8105119010752506,17.3863964081,1.25811368396,23530.152445,12.8916915597,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21.8643061586,1.0,0.0,44.0354160799,0.5,68.0
373,13.8988610263,1.630602524729434,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,19.773273468,1.99739799228,61317.4145269,13.9767787056,0.0,0.0,0.0,1.0,1.0,1.0,0.0,23.5625180255,0.0,0.0,41.9520837196,1.0,250.0
374,19.1489484255,2.05640948782928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4791405433176443,0.9369168256989528,19.773273468,1.74087487933,32547.5849285,13.7642172636,100000.0,0.0,1.0,1.0,1.0,1.0,0.0,23.7174861284,0.0,1.0,47.2452551326,0.75,247.0
375,18.5263240314,2.02325080766988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0720299044062471,0.18414837830228098,19.7732696533,1.74477850711,29139.7591761,12.2307652581,10000.0,0.0,0.0,1.0,1.0,0.0,0.0,24.0036825798,0.0,0.0,51.7350423077,0.333333333333,67.0
376,16.8207105171,2.18506195156805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.09139601408950296,0.5867829244709227,19.7732753754,2.0294355841,45628.0749418,13.1711535416,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.5267480399,0.0,0.0,54.8988651754,0.5,126.0
377,13.1620048738,3.16297109649191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2120778739088471,0.9734547141683865,19.7732601166,1.58264154895,37763.7905004,13.0815413829,0.0,0.0,1.0,1.0,1.0,1.0,0.0,27.4218294449,0.0,0.0,35.7449039741,1.0,99.0
378,13.7065335267,1.447828147529471,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.7683076709203098,0.3597981904676799,19.7732696533,1.65958916242,46193.6097676,12.5425448822,35000.0,0.0,0.0,0.0,1.0,0.0,0.0,24.6740652984,0.0,0.0,43.4055979302,0.333333333333,82.0
379,13.887832216,1.60237895584499,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8268100918446026,-1.6200575919876632,19.7732791901,1.9549934234,67864.1881585,13.7642172636,49000.0,0.0,0.0,1.0,1.0,1.0,0.0,23.3962489082,0.0,0.0,40.3510524859,0.75,161.0
380,14.1586187751,4.21386997439821,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.18481963603828047,0.05905807357806159,19.7732658386,1.68047708449,36512.8678855,12.6081988524,23000.0,0.0,0.0,0.0,1.0,1.0,0.0,29.7331756812,0.0,0.0,30.3179478931,0.5,103.0
381,20.0197733853,3.19350150363518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.096163719157844,-0.6644809177410211,19.7529792786,2.02564125513,26337.1682317,12.6915804613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0448451036,0.0,0.0,54.0831916852,0.666666666667,76.0
382,13.7065335267,1.447828147529471,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.19767362643960704,0.07825726008558742,19.7732696533,1.65958916242,46193.6097676,12.715897769,26000.0,0.0,0.0,0.0,1.0,1.0,0.0,24.6740652984,0.0,0.0,43.4055979302,0.5,82.0
383,13.7137670882,1.7295302101318,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,19.7732753754,1.85887219558,83815.8183651,14.1448143051,0.0,0.0,0.0,1.0,1.0,0.0,1.0,23.1221030451,0.0,0.0,40.7077196506,1.0,227.0
384,15.0947260384,1.950817491690946,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8478106070817604,-0.4740340722072119,19.7732715607,2.0014533725,55320.8205943,12.5425448822,19000.0,1.0,0.0,1.0,1.0,1.0,0.0,24.1492408657,0.0,0.0,34.83329014,1.0,57.0
385,13.7065335267,1.447828147529471,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.5426480384017507,-0.004983847332045405,19.7732696533,1.65958916242,46193.6097676,12.5425448822,35000.0,0.0,0.0,0.0,1.0,1.0,0.0,24.6740652984,0.0,0.0,43.4055979302,0.333333333333,82.0
386,14.4791492242,4.90639811924462,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.096163719157844,-0.6644809177410211,19.7732830048,1.38509470205,31008.8626871,12.5245263766,20000.0,0.0,0.0,1.0,1.0,0.0,0.0,29.8472288517,0.0,1.0,39.1788642316,0.5,58.0
387,16.4055215736,0.11614435472848,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,19.7732753754,1.98590534722,51751.2671639,14.2209756661,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.403779901,0.0,0.0,49.6087522185,0.75,260.0
388,15.8843802984,3.04928786902269,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.29119473546194063,0.18220724080284884,19.7732772827,1.71123298858,40286.9336157,12.834681305,20000.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0993752175,0.0,0.0,47.7567303292,0.666666666667,100.0
389,14.1702045257,6.21960392291281,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,19.7732830048,1.52454016026,56382.8342302,13.8643007221,50000.0,1.0,0.0,1.0,1.0,1.0,1.0,28.7859942656,0.0,1.0,43.529445028,0.5,175.0
390,13.529229067,0.986680365709879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9202337137933801,-1.092332741094802,19.7732715607,1.9492974872,80827.9292983,13.6831213699,0.0,1.0,0.0,1.0,1.0,1.0,0.0,22.2775020744,0.0,1.0,50.1428820393,1.0,130.0
391,14.6740542879,1.54930981375066,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1930006184534964,-2.5380064688295225,19.773267746,1.70641321716,51557.8583841,12.4950039374,11000.0,0.0,0.0,1.0,1.0,0.0,0.0,24.3224906893,0.0,0.0,48.2052092416,1.0,54.0
392,14.6697345181,0.84598358028779,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5530039852233368,-0.7043463314978553,19.773273468,2.03939682443,50515.6832732,13.7045789973,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.7392698229,0.0,0.0,53.0370967791,0.4,189.0
393,12.1364660415,3.96547076379689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2393169682607172,-0.9293899280016662,19.7732753754,1.58109674936,34780.7831661,13.2176735572,10000.0,0.0,0.0,1.0,1.0,1.0,0.0,27.8085511896,0.0,0.0,40.6326425934,0.5,144.0
394,13.978111434,2.733779548796778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8983908569462273,0.7484111176645756,19.773267746,1.75334585408,35961.2318966,12.9522391301,0.0,0.0,1.0,1.0,1.0,1.0,0.0,25.0052720781,0.0,0.0,55.5607933709,0.666666666667,98.0
395,11.4841579987,5.887009747239305,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,19.7732715607,1.20071673815,31499.245013,12.2783933071,4000.0,0.0,0.0,0.0,1.0,0.0,0.0,29.408435557,0.0,0.0,55.059561479,0.5,72.0
396,14.2410890322,5.15929870424751,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.18481963603828047,0.05905807357806159,19.7732791901,1.45777284943,31215.622328,12.2060726455,20000.0,0.0,0.0,1.0,1.0,0.0,0.0,29.4769562633,0.0,0.0,44.9302410016,0.333333333333,66.0
397,12.4999042206,4.45762588821527,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2168483689685137,-2.2744838463568464,19.7732810974,1.56936308508,34352.6798132,12.3458345879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3147196437,0.0,0.0,40.0558920587,0.333333333333,66.0
398,14.1456554291,2.30135299895091,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4791405433176443,0.9369168256989528,19.7732715607,1.66760428426,39650.7632567,13.2445810101,20000.0,0.0,1.0,1.0,1.0,1.0,1.0,26.7366681998,0.0,0.0,45.5845915606,0.5,98.0
399,8.72891524214,7.64360058685329,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,19.7732791901,1.4027706491,23298.8395979,12.078239274,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.8418763653,0.0,0.0,45.9041141729,0.333333333333,104.0
400,13.2246776671,4.26606941019586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1654535263550247,0.7118732291951422,19.773267746,1.48267230086,33129.7183988,13.036805489,0.0,0.0,1.0,1.0,1.0,0.0,1.0,28.2652476041,0.0,0.0,43.9659937297,0.333333333333,97.0
401,12.020379543,6.73620326619633,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2478414165433271,0.22532841195859804,19.7732639313,1.33294753844,27514.7015239,12.1172414318,0.0,0.0,0.0,1.0,0.0,1.0,0.0,30.7443764919,0.0,1.0,40.7388636383,0.333333333333,80.0
402,11.4403114071,5.95202635617108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4801469992007994,0.837608990168575,19.7732715607,1.16220337219,31434.8542274,12.6760762748,0.0,1.0,0.0,1.0,1.0,1.0,0.0,29.1726270461,0.0,0.0,41.572917577,0.5,116.0
403,12.1536452539,3.53020237848972,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.449224416452973,0.5227410035608158,19.7732772827,1.59846044965,36500.9422419,12.6760762748,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.9459842108,0.0,0.0,42.1852927234,0.333333333333,88.0
404,14.50291225,4.60398080817941,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5454034144694112,0.19954594276475662,19.7732810974,1.46776283106,33754.3611731,12.3013828253,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.3956257884,0.0,0.0,39.4330337957,0.333333333333,66.0
405,14.55607894,4.55590532164815,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.573668108223133,0.9415589708858365,19.7732658386,1.42363583432,33566.978812,12.0137007529,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.1740011703,0.0,0.0,39.8942562154,0.5,71.0
406,14.5875991115,1.428711107740352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5582574048707377,0.21874512927228246,19.773273468,1.70835981073,48059.0238221,12.6081988524,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.7692228295,0.0,0.0,44.1139204945,0.5,67.0
407,16.281754012,2.74891724325076,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.03458227384686998,0.19221323218766043,19.7732753754,1.81529163702,42471.4639851,13.3847276419,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.3583272126,0.0,0.0,49.0426771593,0.4,149.0
408,16.1239927955,2.90558011329937,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6531710443845832,-1.0557948526253684,19.7732715607,1.87201379057,36788.4969672,12.4211840251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0720527857,0.0,0.0,45.2866966996,0.666666666667,68.0
409,13.0766050257,1.27208658540114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2339207307559998,-0.8672891445909912,19.7732753754,2.04569024522,54024.273617,13.6989767417,0.0,0.0,0.0,0.0,1.0,1.0,0.0,23.1681603816,0.0,0.0,50.1899292284,0.6,255.0
410,13.1775700352,4.43737931827529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5793076024788903,0.5854683045714397,19.773273468,1.55210742169,34493.9843027,12.6098696965,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28.200340139,0.0,0.0,40.8103461321,0.5,60.0
411,14.4333221017,1.55223678591861,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,19.7732772827,1.92392863111,42153.5145844,13.9108207378,100000.0,0.0,0.0,1.0,1.0,1.0,0.0,24.3048172814,0.0,1.0,48.048698711,0.5,170.0
412,13.8585498343,2.40157511200717,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09755624964935578,-0.06861882489480339,19.7732715607,1.685218994,40305.4599514,12.7993994908,0.0,0.0,0.0,1.0,1.0,1.0,0.0,26.726876756,0.0,0.0,50.3377222773,0.333333333333,98.0
413,12.3721559205,6.54134385134429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,19.7732753754,1.44030708135,24193.1042995,11.5617156291,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0130211868,0.0,0.0,33.3455282567,0.5,40.0
414,10.8333378161,4.17669888299813,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8268100918446026,-1.6200575919876632,16.1066761017,1.15243901384,22518.673487,12.1281111041,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2909152999,1.0,0.0,41.0874495498,1.0,35.0
415,15.8387544011,3.31985965379406,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28450098062046697,0.35515604528079625,19.7732639313,1.68618554631,36491.3743811,13.5264942625,0.0,0.0,0.0,1.0,1.0,1.0,0.0,25.9004729003,0.0,0.0,50.4223288461,0.666666666667,100.0
416,14.8608688819,0.22890820853623,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.10425000449082952,0.6059821109784486,19.7732715607,2.08268144385,57731.3235002,13.1749558275,23000.0,0.0,0.0,1.0,1.0,1.0,0.0,21.8884468004,0.0,1.0,50.1536046229,0.333333333333,103.0
417,13.5499856388,2.54546098924275,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.28450098062046697,0.35515604528079625,19.7732715607,1.61485286268,36965.8176877,12.8713346226,6000.0,0.0,0.0,0.0,1.0,0.0,0.0,27.3520252768,0.0,0.0,43.9409825351,1.0,119.0
418,12.8756807534,2.128818800848884,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5654843358165915,-0.9605788894437559,19.7732753754,1.62711470233,35661.4594918,12.9945300059,0.0,0.0,0.0,0.0,1.0,1.0,0.0,25.5716270401,0.0,0.0,39.4930409503,0.5,110.0
419,14.5135679048,0.51096012488754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.09139601408950296,0.5867829244709227,19.773267746,2.04126643816,55911.5050684,13.5606183083,0.0,0.0,0.0,1.0,1.0,1.0,0.0,22.4108786833,0.0,0.0,50.833827832,1.0,151.0
420,15.4836911776,1.3285298993482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4801469992007994,0.837608990168575,19.773273468,1.84268155252,40069.6985381,12.1704454679,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.5829321528,0.0,0.0,59.0071431159,0.666666666667,77.0
421,17.1511897545,1.695924616587144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,19.7732696533,2.06706748457,53987.4858081,14.0386541093,50000.0,0.0,0.0,1.0,1.0,1.0,0.0,22.4667344257,0.0,0.0,54.7454723216,0.4,250.0
422,14.1562762739,1.62873360162925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26442005927328666,-0.8049687869277162,19.7732658386,1.78089611558,36844.5491333,12.7218858108,0.0,0.0,0.0,1.0,1.0,1.0,0.0,25.731738113,0.0,0.0,45.0187696184,2.0,89.0
423,15.8325914158,3.30591185955865,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6531710443845832,-1.0557948526253684,19.7732715607,1.94937506003,29695.4546998,12.2010601037,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24.3106218465,0.0,0.0,53.6750288893,1.0,42.0
424,11.2651069392,3.59049231665256,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,19.7732715607,1.37199396905,26268.1467168,12.3673407931,0.0,0.0,0.0,1.0,1.0,1.0,0.0,30.9758122177,0.0,1.0,36.6411797359,0.5,80.0
425,17.9497181934,1.33139872837011,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,19.7732715607,2.1277271246,54377.6207003,14.1156151504,0.0,0.0,1.0,1.0,1.0,1.0,0.0,21.9119851204,0.0,0.0,57.0256976428,1.0,180.0
426,13.0634197339,1.266240065755472,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.551563650029264,0.31861815681136274,19.773273468,2.03631477903,55131.5883782,12.5421876755,100.0,0.0,0.0,0.0,1.0,1.0,0.0,23.1713788495,0.0,0.0,49.6409115926,1.0,46.0
427,13.9351971133,2.82991166659865,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5582574048707377,0.21874512927228246,19.7732753754,1.52820931206,27611.3617327,12.4680522206,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.9543973699,0.0,0.0,45.7976709588,0.5,60.0
428,16.4422787568,2.72011694282951,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5597474224358057,-1.5835197035182296,19.7732753754,1.76052901697,22716.0038204,12.2055725205,0.0,0.0,0.0,1.0,1.0,1.0,0.0,23.8873430607,0.0,0.0,47.8831812312,1.0,43.0
429,15.9147550122,2.64334628145427,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4648337829219602,0.7464699801651435,19.7732772827,1.60698539211,27546.1827784,12.8992198261,0.0,1.0,0.0,1.0,1.0,1.0,0.0,24.698538662,0.0,1.0,49.2012296983,0.666666666667,118.0
430,12.1549589236,3.70293463613962,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4519797925206337,0.7272707936576177,19.7732696533,1.29557725219,27734.2560874,12.5245263766,20000.0,0.0,0.0,1.0,1.0,1.0,0.0,28.6891561249,0.0,0.0,43.2672928858,0.5,112.0
431,11.2501031945,2.72796655156105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9341543995807077,0.4503720084624088,15.6568536758,1.43584820386,27181.5046933,12.114505452,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26.6135443897,0.0,0.0,41.0928650705,0.5,63.0
432,13.0679027103,2.75455438192027,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.551563650029264,0.31861815681136274,19.7732696533,1.52229837519,26914.5201291,12.7218858108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.6603003267,0.0,0.0,39.9765290455,0.333333333333,95.0
433,14.4691323163,2.70078108808353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9202337137933801,-1.092332741094802,19.7732753754,1.75883791277,36695.1701652,13.5734389968,0.0,0.0,0.0,1.0,1.0,1.0,0.0,24.8417327423,0.0,0.0,55.00586052,0.4,204.0
434,15.8527994524,3.06630057414029,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3826950976289112,-2.365057664351575,19.773273468,1.67748197362,38065.913996,13.3030168771,50000.0,0.0,0.0,0.0,1.0,1.0,0.0,25.6283738749,0.0,0.0,52.3159669429,0.666666666667,167.0
435,13.5671981545,4.99694250074044,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9341543995807077,0.4503720084624088,19.7732849121,1.36358063218,32495.2635767,12.1388638958,3000.0,0.0,0.0,1.0,0.0,0.0,0.0,28.1927193055,0.0,0.0,59.31564759,0.5,59.0
436,15.8387544011,3.31985965379406,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19107735867168943,-0.17256880561206486,19.7732639313,1.68618554631,36491.3743811,13.5264942625,0.0,0.0,0.0,1.0,1.0,1.0,0.0,25.9004729003,0.0,0.0,50.4223288461,0.666666666667,100.0
437,16.727017608,2.091269602468008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,19.773273468,1.92283468088,45227.0437705,13.9978321148,0.0,0.0,0.0,1.0,1.0,1.0,0.0,24.0095943675,0.0,0.0,53.8156716367,0.75,167.0
438,17.8073742503,2.06337232485409,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5597474224358057,-1.5835197035182296,19.773273468,1.97260576705,33428.618054,12.6346030266,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22.9216299378,0.0,0.0,53.4751110314,0.5,71.0
439,15.8738000025,3.140363871409924,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2478414165433271,0.22532841195859804,19.7732715607,1.68781736022,39664.2066883,12.6603279178,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.3094823175,0.0,0.0,47.2284828644,0.25,95.0
440,16.4356262128,1.69973774114278,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.551563650029264,0.31861815681136274,19.773273468,1.8837277653,40921.4375535,13.2356920627,0.0,0.0,0.0,1.0,1.0,1.0,0.0,23.8318732313,0.0,0.0,50.7596299254,0.5,117.0
441,13.6379619601,4.40537195442186,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.149647299534883,-2.4948852976737736,19.7732753754,1.44306692465,33136.7824924,12.3238556812,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.9810771218,0.0,0.0,46.2010799551,0.5,63.0
442,14.7401022369,2.359344657717926,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0720299044062471,0.18414837830228098,19.7732658386,1.77781429835,39744.4660175,13.071070083,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.7486892576,0.0,0.0,48.8605505549,0.5,116.0
443,13.7873735947,2.68625658506433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28450098062046697,0.35515604528079625,19.1617484689,1.51262020482,31986.4420488,12.5425448822,0.0,0.0,0.0,1.0,1.0,1.0,0.0,25.8971155327,0.0,0.0,49.9017478927,0.25,78.0
444,13.4152507154,3.782499009687168,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19107735867168943,-0.17256880561206486,19.7732658386,1.64136616027,33754.9156493,12.5024666586,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.4648735936,0.0,0.0,34.0812518375,0.333333333333,84.0
445,15.1905028714,2.6759147073462,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2063408925795334,-0.07810227032123276,19.7732772827,1.57961115317,27968.847602,12.6603279178,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.889277303,0.0,0.0,46.6766371194,0.666666666667,94.0
446,11.5868054524,2.44590970235779,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.551563650029264,0.31861815681136274,19.3835154474,1.55072325651,33101.9116423,13.2793671262,25000.0,1.0,0.0,1.0,1.0,1.0,0.0,26.1302653346,0.0,1.0,45.9504019048,0.666666666667,135.0
447,11.3778676711,5.70299574565043,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4648337829219602,0.7464699801651435,19.7732715607,1.08047149102,31221.2966667,12.4950039374,6000.0,0.0,0.0,1.0,1.0,1.0,0.0,29.004663112,0.0,0.0,37.0759222281,0.333333333333,72.0
448,13.6236593342,2.86824502877714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.10425000449082952,0.6059821109784486,19.7732887268,1.85043924872,58336.991969,13.5278284855,0.0,0.0,0.0,1.0,1.0,1.0,0.0,22.6955185053,0.0,0.0,35.1738995104,0.75,140.0
449,11.4539544831,4.83782854033504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4648337829219602,0.7464699801651435,19.7732696533,1.22104238956,24217.2626494,12.1807548375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.1385903021,0.0,0.0,26.9248037716,0.333333333333,73.0
450,14.5758909485,1.748421185650944,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4648337829219602,0.7464699801651435,19.7732715607,1.7137047684,56936.9876779,13.2533916398,30000.0,0.0,0.0,1.0,1.0,1.0,0.0,23.7244239873,0.0,0.0,57.5406610353,0.75,111.0
451,14.6880499031,2.04985993905645,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8734344393984252,-1.3584761070144187,19.773273468,1.5775295883,31287.3129358,12.8967166959,0.0,0.0,0.0,1.0,1.0,1.0,0.0,25.5005077903,0.0,0.0,38.675947757,1.0,76.0
452,15.3880647237,4.33372444470625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7370202759207862,0.21799570138150196,19.7732753754,1.64722988239,38778.4739037,12.139932843,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.2901502371,0.0,0.0,36.6539476251,0.333333333333,56.0
453,10.2504440296,6.57065984618906,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5582574048707377,0.21874512927228246,17.2066272497,1.02852929997,23408.3748786,11.6082356448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8972578649,0.0,0.0,50.8275115395,0.333333333333,57.0
454,17.7936701319,2.31553502748724,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9341543995807077,0.4503720084624088,19.773273468,1.85686900922,26269.4313737,12.1807548375,0.0,0.0,0.0,0.0,1.0,1.0,0.0,23.38600838,0.0,0.0,48.826384361,0.333333333333,60.0
455,11.9473294891,2.23003947361673,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6670917301719105,0.4138341199929753,19.7732696533,2.068677875,66946.8743724,13.2793671262,25000.0,0.0,0.0,0.0,1.0,1.0,0.0,23.7293525803,0.0,0.0,36.1315375486,0.4,150.0
456,11.9025438306,3.35279742831073,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5426480384017507,-0.004983847332045405,19.7732753754,1.47057279086,28059.8802841,11.9697172002,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8568036658,0.0,0.0,34.5150564971,0.333333333333,74.0
457,14.5227130149,2.76980478878361,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.466226313413472,-1.479569722800968,19.7732715607,1.74040922554,36294.6699357,12.9703770204,65200.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0226152991,0.0,0.0,55.0885090848,0.666666666667,114.0
458,14.0308485308,1.629561672872476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2130843297920023,0.8010711016991414,19.773273468,2.01228319105,60323.619587,13.399995114,0.0,0.0,0.0,0.0,1.0,1.0,0.0,23.5538156005,0.0,0.0,42.2630876146,0.75,140.0
459,13.9544804352,2.08220982670583,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2120778739088471,0.9734547141683865,19.7732753754,1.66747495594,45859.0050272,12.9922546921,11000.0,0.0,0.0,0.0,1.0,0.0,0.0,24.8929792174,0.0,0.0,49.4005814321,0.666666666667,90.0
460,13.2155327414,1.62487076415476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28450098062046697,0.35515604528079625,19.7732753754,1.58990500845,44511.5032942,12.8866410439,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.1263383601,0.0,0.0,44.0187488625,0.666666666667,75.0
461,13.4417469191,1.9852833237556,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5186850614216364,-0.6944355235241391,19.7732715607,1.60178481582,41029.1724485,12.9922546921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5546039202,0.0,0.0,39.9552640858,0.5,110.0
462,14.6262980666,2.747291450750641,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.16950641975944133,-0.032080936425369855,19.7732696533,1.55307842143,27746.1074075,12.0376539939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7768347387,0.0,0.0,46.3797440467,0.5,49.0
